date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-14,3.1048182631918375,2.7753298078148734,3.425576814214632,44942965112
2025-03-15,3.07661217954379,2.75708841980695,3.407051024192081,44942965112
2025-03-16,3.0484060958957424,2.70177830910096,3.3767498606166835,44942965112
2025-03-17,3.0202000122476957,2.7255347597369894,3.3384460534656513,44942965112
2025-03-04,64.37840322777691,63.27138503311542,65.560729415241,15766844963
2025-03-05,70.76506841930569,69.61478932274223,71.91974176343888,15766844963
2025-03-06,77.64861090890889,76.58267327058499,78.74596921212364,15766844963
2025-03-07,84.9466516922129,83.8434225155834,86.04674319216599,15766844963
2025-03-08,92.55833157053158,91.48403293175134,93.68488602572185,15766844963
2025-03-09,100.36557039840768,99.26219419930109,101.45913240641661,15766844963
2025-03-10,108.23486426424563,107.095749053254,109.34116631869287,15766844963
2025-03-11,116.01959763889681,114.88557482609367,117.18775064404907,15766844963
2025-03-12,123.56283223520232,122.4297012690579,124.6879899670579,15766844963
2025-03-13,130.70051956719144,129.55349177202905,131.92720614823955,15766844963
2025-03-14,137.26507041175134,136.16369521601902,138.36368084089688,15766844963
2025-03-15,143.08920197964082,141.98469854964813,144.2501765875906,15766844963
2025-03-16,148.00997298766367,146.84381135736368,149.13026628770982,15766844963
2025-03-17,151.87290833939826,150.76083902796827,152.97404781548184,15766844963
2025-03-18,154.53610906574673,153.49598694323856,155.668453062411,15766844963
2025-03-19,155.8742397909755,154.77471177010386,156.9716001421101,15766844963
2025-03-20,155.7822854388955,154.6852986954997,156.94682522266766,15766844963
2025-03-21,154.17897127517017,153.04516888125636,155.20474204452088,15766844963
2025-03-22,151.00974570675308,149.86895488526784,152.10584671178106,15766844963
2025-03-23,146.2492334621304,145.10109440303415,147.41137025970963,15766844963
2025-03-24,139.90307770537996,138.8159018034463,141.00869447939144,15766844963
2025-03-25,132.0091030658052,130.89548930691626,133.19003865146408,15766844963
2025-03-26,122.6377471891401,121.50025552461133,123.85741328542774,15766844963
2025-03-27,111.89172586549388,110.77601679034379,112.97978939721014,15766844963
2025-03-28,99.90491563581226,98.78112422062205,101.04241876534927,15766844963
2025-03-29,86.840457544663,85.65846499605782,87.96171294417542,15766844963
2025-03-30,72.88810588038626,71.78375174505148,73.96454926302209,15766844963
2025-03-31,58.26086579355571,57.119994217720865,59.45016050079,15766844963
2025-01-14,2.2010666809636312,1.5976274620114297,2.769586721099983,45132580164
2025-01-15,2.39872572894102,1.7693462794668229,2.95149638294132,45132580164
2025-01-16,2.596384776918409,1.9997187404814538,3.156236681833867,45132580164
2025-01-17,2.7940438248958017,2.1507672097901365,3.373445292308972,45132580164
2025-01-18,2.9917028728731943,2.3381197962515103,3.543417140829519,45132580164
2025-01-19,3.1893619208505832,2.629965756333769,3.808777317651059,45132580164
2025-01-20,3.387020968827972,2.776972056544319,3.9306710626017636,45132580164
2025-01-21,3.584680016805361,2.9723712009598366,4.165793125259231,45132580164
2025-01-22,3.78233906478275,3.1883528403426276,4.395166197049009,45132580164
2025-01-23,3.9799981127601427,3.3530363325618455,4.544408641344697,45132580164
2025-01-24,4.177657160737532,3.599043476394296,4.788197107428659,45132580164
2025-01-25,4.375316208714921,3.8169591555212112,4.9903789291675,45132580164
2025-01-26,4.57297525669231,3.9701713452788607,5.117906848040252,45132580164
2025-01-27,4.770634304669699,4.132034508795453,5.389423144267468,45132580164
